customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
0.002564760194921775,0.6730769230769232,1.0,0.5531914893617023,0.6666666666666666,0.17500000000000004,0.48484848484848486,0.0,0.7083333333333333,0.0,0.6399999999999999,1.0,1.0,1.0,1.0,0.510204081632653,0.0,0.16666666666666666
0.0028212362144139523,0.23076923076923084,1.0,0.7021276595744683,0.3333333333333333,0.6000000000000001,0.06060606060606055,0.6666666666666666,0.5416666666666666,1.0,0.9600000000000002,1.0,1.0,1.0,1.0,0.18367346938775508,0.0,0.5
0.0030777122339061295,0.826923076923077,1.0,0.7872340425531914,1.0,0.65,0.6969696969696968,0.3333333333333333,0.25,1.0,0.8,1.0,0.2,1.0,1.0,0.7346938775510203,1.0,0.5
0.0033341882533983068,0.9038461538461539,1.0,0.8936170212765959,0.3333333333333333,0.38750000000000007,0.2424242424242422,0.3333333333333333,0.9166666666666666,0.3333333333333333,0.8800000000000001,1.0,0.2,1.0,1.0,0.6122448979591836,0.8,1.0
0.003590664272890485,0.8846153846153847,1.0,0.7872340425531914,1.0,0.4125000000000001,0.7272727272727271,0.0,0.8333333333333333,1.0,0.8800000000000001,1.0,0.4,1.0,1.0,0.673469387755102,0.6000000000000001,1.0
0.003847140292382662,0.8846153846153847,1.0,0.7234042553191489,0.3333333333333333,0.7625,0.0,0.3333333333333333,0.8333333333333333,1.0,0.11999999999999988,1.0,1.0,1.0,1.0,0.14285714285714285,0.8,0.6666666666666666
0.004103616311874839,0.13461538461538464,1.0,0.7872340425531914,0.0,0.2,0.7878787878787881,0.6666666666666666,0.29166666666666663,0.3333333333333333,0.6399999999999999,1.0,0.6000000000000001,1.0,1.0,0.8775510204081631,0.6000000000000001,0.16666666666666666
0.004360092331367017,0.6730769230769232,1.0,0.8936170212765959,0.3333333333333333,0.22500000000000003,0.5151515151515151,1.0,0.41666666666666663,1.0,0.8800000000000001,1.0,0.0,1.0,1.0,0.7142857142857142,1.0,0.8333333333333333
0.004616568350859195,0.6538461538461539,1.0,0.8510638297872339,0.3333333333333333,0.3500000000000001,1.0,0.6666666666666666,0.041666666666666664,0.6666666666666666,0.8399999999999999,1.0,0.4,1.0,1.0,0.32653061224489793,0.2,1.0
0.004873044370351372,0.9230769230769232,1.0,1.0,0.3333333333333333,0.875,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.32000000000000006,1.0,0.8,1.0,1.0,0.9183673469387754,0.6000000000000001,0.16666666666666666
0.005129520389843549,0.05769230769230771,1.0,1.0,0.3333333333333333,0.38750000000000007,0.6363636363636362,0.3333333333333333,0.041666666666666664,1.0,0.11999999999999988,1.0,0.2,1.0,1.0,1.0,0.2,0.3333333333333333
0.005385996409335727,0.25,1.0,1.0,0.3333333333333333,0.525,0.4545454545454546,0.3333333333333333,0.16666666666666666,1.0,0.6399999999999999,1.0,1.0,1.0,1.0,0.4285714285714285,0.6000000000000001,0.8333333333333333
0.0056424724288279045,0.730769230769231,1.0,1.0,0.3333333333333333,0.21250000000000002,0.9696969696969697,0.3333333333333333,0.625,0.6666666666666666,0.28000000000000025,1.0,1.0,1.0,1.0,0.6326530612244897,0.6000000000000001,0.0
0.005898948448320082,0.25,1.0,1.0,0.3333333333333333,0.8500000000000001,0.36363636363636376,1.0,0.9583333333333333,1.0,0.7600000000000002,1.0,0.2,1.0,1.0,0.7959183673469387,0.4,1.0
0.006155424467812259,0.0,1.0,0.8297872340425534,1.0,0.025000000000000022,0.15151515151515138,0.3333333333333333,0.3333333333333333,0.0,0.15999999999999992,1.0,1.0,1.0,1.0,0.3061224489795918,0.6000000000000001,1.0
0.006411900487304436,0.0,1.0,0.5744680851063833,0.3333333333333333,0.0625,0.4242424242424243,0.3333333333333333,0.7916666666666666,0.6666666666666666,0.44000000000000017,1.0,0.2,1.0,1.0,0.26530612244897955,0.8,0.0
0.006668376506796614,0.3846153846153847,1.0,1.0,0.0,0.0,0.7272727272727271,0.3333333333333333,0.75,0.3333333333333333,0.44000000000000017,1.0,0.6000000000000001,1.0,1.0,0.24489795918367344,0.4,0.0
0.006924852526288792,0.730769230769231,1.0,0.7021276595744683,0.3333333333333333,0.45000000000000007,0.48484848484848486,0.0,0.20833333333333331,0.6666666666666666,1.0,1.0,0.6000000000000001,1.0,1.0,0.12244897959183673,0.0,0.3333333333333333
0.007181328545780969,0.6923076923076924,1.0,0.6170212765957448,0.0,0.925,0.4545454545454546,0.3333333333333333,0.29166666666666663,0.0,0.7600000000000002,1.0,0.4,1.0,1.0,0.8163265306122448,0.8,0.3333333333333333
0.007437804565273147,0.25,1.0,0.8936170212765959,0.3333333333333333,0.3500000000000001,0.2424242424242422,0.6666666666666666,0.041666666666666664,0.0,0.6399999999999999,1.0,1.0,1.0,1.0,0.26530612244897955,0.4,1.0
0.007694280584765324,0.7500000000000001,1.0,1.0,0.0,0.1375,0.4545454545454546,0.0,0.041666666666666664,1.0,0.8800000000000001,1.0,0.8,1.0,1.0,0.3061224489795918,0.4,0.6666666666666666
0.007950756604257501,0.28846153846153855,1.0,0.8936170212765959,0.3333333333333333,0.7375,0.5454545454545454,0.0,0.125,1.0,0.8800000000000001,1.0,1.0,1.0,1.0,0.8979591836734693,1.0,0.6666666666666666
0.008207232623749679,0.34615384615384615,1.0,0.8297872340425534,1.0,0.5875,0.0,0.3333333333333333,0.7916666666666666,0.6666666666666666,0.9600000000000002,1.0,0.4,1.0,1.0,0.7346938775510203,1.0,0.0
0.008463708643241856,0.6923076923076924,1.0,1.0,0.3333333333333333,0.22500000000000003,0.36363636363636376,0.0,0.3333333333333333,0.6666666666666666,0.32000000000000006,1.0,1.0,1.0,1.0,0.8979591836734693,0.2,0.8333333333333333
0.008720184662734033,0.34615384615384615,1.0,0.4893617021276597,0.3333333333333333,0.8875,0.606060606060606,0.0,0.9166666666666666,0.3333333333333333,0.8399999999999999,1.0,0.0,1.0,1.0,0.7551020408163265,0.8,0.8333333333333333
0.00897666068222621,0.6923076923076924,1.0,1.0,0.3333333333333333,0.16250000000000003,0.2727272727272725,0.3333333333333333,0.20833333333333331,0.6666666666666666,0.6000000000000001,1.0,0.0,1.0,1.0,0.9591836734693877,0.4,0.16666666666666666
0.00923313670171839,0.326923076923077,1.0,0.4893617021276597,0.3333333333333333,0.6125,0.8787878787878789,0.3333333333333333,0.5,1.0,0.8399999999999999,1.0,0.4,1.0,1.0,0.8775510204081631,0.8,0.5
0.009489612721210567,0.326923076923077,1.0,0.0,0.3333333333333333,0.3125,0.48484848484848486,0.6666666666666666,0.20833333333333331,0.6666666666666666,0.11999999999999988,1.0,1.0,1.0,1.0,0.18367346938775508,0.8,1.0
0.009746088740702744,0.21153846153846156,1.0,0.8936170212765959,0.3333333333333333,0.21250000000000002,0.15151515151515138,0.3333333333333333,0.75,1.0,0.4800000000000002,1.0,0.0,1.0,1.0,0.8775510204081631,1.0,0.3333333333333333
0.010002564760194921,1.0,1.0,1.0,0.3333333333333333,0.5,0.06060606060606055,0.6666666666666666,0.875,0.6666666666666666,0.6800000000000002,1.0,0.2,1.0,1.0,0.346938775510204,0.4,0.6666666666666666
0.010259040779687098,0.980769230769231,1.0,0.6170212765957448,0.0,0.7000000000000001,0.6363636363636362,0.0,0.0,1.0,0.8399999999999999,1.0,0.6000000000000001,1.0,1.0,0.6122448979591836,0.6000000000000001,0.8333333333333333
0.010515516799179276,0.9423076923076924,1.0,0.7021276595744683,0.0,0.23750000000000004,0.2727272727272725,0.3333333333333333,0.5833333333333333,0.3333333333333333,0.8,1.0,0.8,1.0,1.0,0.7959183673469387,1.0,0.0
0.010771992818671453,0.03846153846153849,1.0,0.7872340425531914,1.0,1.0,0.4242424242424243,0.3333333333333333,0.0,0.3333333333333333,0.6399999999999999,1.0,0.4,1.0,1.0,0.28571428571428564,0.8,0.0
0.011028468838163632,0.13461538461538464,1.0,0.7021276595744683,0.0,0.6125,0.4242424242424243,0.0,0.41666666666666663,0.0,0.4800000000000002,1.0,1.0,1.0,1.0,0.36734693877551017,0.8,0.5
0.011284944857655809,0.40384615384615385,1.0,0.6382978723404258,0.0,0.4125000000000001,0.48484848484848486,0.6666666666666666,0.7916666666666666,0.6666666666666666,0.8399999999999999,1.0,0.4,1.0,1.0,0.8979591836734693,0.8,1.0
0.011541420877147986,0.6153846153846154,1.0,0.7446808510638299,0.3333333333333333,0.012500000000000011,0.4242424242424243,1.0,0.375,0.0,0.15999999999999992,1.0,0.0,1.0,1.0,0.4897959183673469,0.8,0.0
0.011797896896640164,0.7500000000000001,1.0,0.9574468085106385,0.3333333333333333,0.2875,0.9696969696969697,0.0,0.9583333333333333,0.6666666666666666,0.15999999999999992,1.0,1.0,1.0,1.0,0.8979591836734693,0.2,0.8333333333333333
0.01205437291613234,0.7115384615384616,1.0,1.0,0.0,0.42500000000000004,1.0,0.3333333333333333,0.16666666666666666,1.0,0.8,1.0,0.4,1.0,1.0,0.7142857142857142,0.2,1.0
0.012310848935624518,0.46153846153846156,1.0,0.9574468085106385,0.3333333333333333,0.4375,0.7272727272727271,0.3333333333333333,0.5833333333333333,0.6666666666666666,0.08000000000000007,1.0,1.0,1.0,1.0,0.7551020408163265,0.2,0.6666666666666666
0.012567324955116695,0.9615384615384616,1.0,0.5744680851063833,0.3333333333333333,0.125,0.1212121212121211,0.6666666666666666,0.375,0.3333333333333333,0.8399999999999999,1.0,0.6000000000000001,1.0,1.0,0.673469387755102,0.6000000000000001,0.16666666666666666
0.012823800974608873,0.5961538461538463,1.0,1.0,0.3333333333333333,0.10000000000000003,0.6969696969696968,0.3333333333333333,0.75,0.3333333333333333,0.4800000000000002,1.0,1.0,1.0,1.0,0.7755102040816325,0.6000000000000001,0.16666666666666666
0.01308027699410105,0.7884615384615384,1.0,0.7234042553191489,0.3333333333333333,0.48750000000000004,0.6666666666666665,1.0,0.29166666666666663,1.0,0.8800000000000001,1.0,0.0,1.0,1.0,0.12244897959183673,0.4,0.8333333333333333
0.013336753013593229,0.46153846153846156,1.0,0.4893617021276597,0.3333333333333333,0.0,0.2727272727272725,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.040000000000000036,1.0,0.4,1.0,1.0,0.510204081632653,0.4,1.0
0.013593229033085406,0.21153846153846156,1.0,0.7234042553191489,0.3333333333333333,0.050000000000000044,0.5151515151515151,0.6666666666666666,0.625,1.0,0.56,1.0,0.6000000000000001,1.0,1.0,0.693877551020408,0.4,1.0
0.013849705052577583,0.5576923076923077,1.0,0.7872340425531914,1.0,0.925,0.5454545454545454,0.3333333333333333,0.125,0.6666666666666666,0.6800000000000002,1.0,0.6000000000000001,1.0,1.0,0.693877551020408,0.6000000000000001,0.16666666666666666
0.01410618107206976,0.42307692307692313,1.0,0.8297872340425534,1.0,0.10000000000000003,0.39393939393939403,0.3333333333333333,0.41666666666666663,1.0,0.20000000000000018,1.0,0.0,1.0,1.0,0.9795918367346937,0.4,0.0
0.014362657091561938,0.4423076923076924,1.0,0.4042553191489362,0.0,0.6625000000000001,0.5151515151515151,1.0,0.125,0.6666666666666666,0.8800000000000001,1.0,1.0,1.0,1.0,0.9183673469387754,0.4,1.0
0.014619133111054115,0.05769230769230771,1.0,0.7872340425531914,1.0,0.55,0.5454545454545454,0.3333333333333333,0.9583333333333333,0.6666666666666666,0.7600000000000002,1.0,1.0,1.0,1.0,0.32653061224489793,0.6000000000000001,0.5
0.014875609130546292,0.980769230769231,1.0,0.5744680851063833,0.3333333333333333,0.42500000000000004,0.5454545454545454,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6800000000000002,1.0,0.4,1.0,1.0,0.5714285714285714,1.0,0.6666666666666666
0.015132085150038471,0.8653846153846155,1.0,0.7872340425531914,0.0,0.7375,0.6363636363636362,0.0,1.0,0.3333333333333333,0.8399999999999999,1.0,0.8,1.0,1.0,0.061224489795918366,0.6000000000000001,1.0
0.015388561169530648,0.6153846153846154,1.0,0.8510638297872339,0.3333333333333333,0.21250000000000002,0.9090909090909092,0.0,0.125,0.6666666666666666,0.6000000000000001,1.0,0.2,1.0,1.0,0.32653061224489793,0.2,1.0
0.015645037189022826,0.7115384615384616,1.0,0.7021276595744683,0.0,0.6000000000000001,0.4242424242424243,0.3333333333333333,0.5833333333333333,1.0,0.8800000000000001,1.0,1.0,1.0,1.0,0.4081632653061224,0.4,0.3333333333333333
0.015901513208515003,0.23076923076923084,1.0,0.4468085106382982,0.6666666666666666,0.012500000000000011,0.5151515151515151,0.6666666666666666,0.4583333333333333,0.3333333333333333,0.52,1.0,0.4,1.0,1.0,0.6122448979591836,0.4,0.5
0.01615798922800718,0.28846153846153855,1.0,0.7872340425531914,0.0,0.7375,0.06060606060606055,0.0,0.41666666666666663,1.0,0.08000000000000007,1.0,0.0,1.0,1.0,0.8571428571428571,0.4,1.0
0.016414465247499357,0.9038461538461539,1.0,0.4255319148936172,0.6666666666666666,0.7875000000000001,0.7878787878787881,0.6666666666666666,0.3333333333333333,0.0,0.9199999999999999,1.0,0.8,1.0,1.0,0.346938775510204,0.6000000000000001,0.5
0.016670941266991535,0.9038461538461539,1.0,0.4042553191489362,0.0,0.2,0.1212121212121211,0.3333333333333333,0.7083333333333333,0.3333333333333333,0.9199999999999999,1.0,0.0,1.0,1.0,0.8775510204081631,1.0,0.3333333333333333
0.016927417286483712,0.25,1.0,1.0,0.3333333333333333,0.925,0.3333333333333335,0.6666666666666666,0.4583333333333333,1.0,0.8800000000000001,1.0,0.0,1.0,1.0,0.04081632653061225,1.0,0.3333333333333333
0.01718389330597589,0.5192307692307693,1.0,0.7872340425531914,1.0,0.16250000000000003,0.4545454545454546,0.0,0.29166666666666663,1.0,0.7600000000000002,1.0,1.0,1.0,1.0,0.9795918367346937,0.6000000000000001,0.6666666666666666
0.017440369325468066,0.7500000000000001,1.0,0.6170212765957448,0.0,0.32500000000000007,0.2424242424242422,0.0,0.7916666666666666,0.6666666666666666,0.56,1.0,0.6000000000000001,1.0,1.0,0.4081632653061224,0.2,0.3333333333333333
0.017696845344960244,0.576923076923077,1.0,0.7872340425531914,0.0,0.625,0.4242424242424243,0.6666666666666666,0.20833333333333331,0.6666666666666666,0.7600000000000002,1.0,0.2,1.0,1.0,0.08163265306122448,0.2,1.0
0.01795332136445242,0.07692307692307698,1.0,0.7872340425531914,0.0,0.11250000000000004,0.7878787878787881,0.3333333333333333,0.4583333333333333,0.0,0.6800000000000002,1.0,0.2,1.0,1.0,0.6326530612244897,0.6000000000000001,0.3333333333333333
0.018209797383944598,0.34615384615384615,1.0,0.8936170212765959,0.3333333333333333,0.3500000000000001,0.4242424242424243,0.0,0.25,0.6666666666666666,0.15999999999999992,1.0,0.2,1.0,1.0,0.673469387755102,0.0,0.0
0.01846627340343678,0.0,1.0,0.8936170212765959,0.3333333333333333,0.07500000000000001,0.48484848484848486,0.3333333333333333,0.5416666666666666,1.0,0.15999999999999992,1.0,1.0,1.0,1.0,0.4081632653061224,0.0,0.3333333333333333
0.018722749422928956,0.576923076923077,1.0,1.0,0.3333333333333333,0.8125,0.06060606060606055,0.3333333333333333,0.8333333333333333,0.3333333333333333,0.08000000000000007,1.0,0.4,1.0,1.0,0.8571428571428571,0.0,0.16666666666666666
0.018979225442421133,0.5961538461538463,1.0,0.34042553191489366,0.0,0.4750000000000001,0.48484848484848486,0.0,0.9166666666666666,0.3333333333333333,0.8,1.0,0.2,1.0,1.0,0.04081632653061225,0.2,0.6666666666666666
0.01923570146191331,0.8846153846153847,1.0,0.7021276595744683,0.0,0.8125,0.2424242424242422,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.08000000000000007,1.0,0.4,1.0,1.0,0.4081632653061224,0.4,0.0
0.019492177481405488,0.6153846153846154,1.0,0.6382978723404258,0.0,0.2875,0.6969696969696968,0.6666666666666666,0.8333333333333333,0.6666666666666666,0.6800000000000002,1.0,0.4,1.0,1.0,0.6326530612244897,1.0,0.6666666666666666
0.019748653500897665,0.07692307692307698,1.0,0.8936170212765959,0.3333333333333333,0.4125000000000001,0.6969696969696968,0.0,0.25,0.6666666666666666,0.32000000000000006,1.0,0.6000000000000001,1.0,1.0,0.7142857142857142,0.6000000000000001,0.5
0.020005129520389842,0.6153846153846154,1.0,0.7234042553191489,0.3333333333333333,0.8875,0.7272727272727271,0.3333333333333333,0.5,0.3333333333333333,0.8800000000000001,1.0,0.4,1.0,1.0,1.0,1.0,0.5
0.02026160553988202,0.3846153846153847,1.0,0.8297872340425534,1.0,0.9500000000000002,0.18181818181818166,0.3333333333333333,0.5416666666666666,1.0,0.040000000000000036,1.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.3333333333333333
0.020518081559374197,0.019230769230769273,1.0,0.7659574468085109,0.6666666666666666,0.65,0.7272727272727271,1.0,0.08333333333333333,0.6666666666666666,0.32000000000000006,1.0,1.0,1.0,1.0,0.4693877551020408,0.4,0.3333333333333333
0.020774557578866374,0.9423076923076924,1.0,0.5531914893617023,0.6666666666666666,0.9500000000000002,0.4242424242424243,0.0,0.5,0.6666666666666666,0.040000000000000036,1.0,0.2,1.0,1.0,0.7142857142857142,0.4,0.3333333333333333
0.02103103359835855,0.019230769230769273,1.0,1.0,0.3333333333333333,0.10000000000000003,0.48484848484848486,0.6666666666666666,0.5416666666666666,0.3333333333333333,0.6000000000000001,1.0,0.0,1.0,1.0,0.4081632653061224,0.4,0.3333333333333333
0.02128750961785073,0.34615384615384615,1.0,0.8936170212765959,0.3333333333333333,0.25,0.4242424242424243,0.3333333333333333,0.875,0.6666666666666666,0.6399999999999999,1.0,0.8,1.0,1.0,0.673469387755102,0.0,1.0
0.021543985637342906,0.6538461538461539,1.0,0.7872340425531914,1.0,0.15000000000000002,0.06060606060606055,0.6666666666666666,0.625,0.3333333333333333,0.7600000000000002,1.0,0.8,1.0,1.0,0.836734693877551,0.0,0.3333333333333333
0.021800461656835083,0.6730769230769232,1.0,0.7872340425531914,0.0,0.9375,0.5454545454545454,0.3333333333333333,0.16666666666666666,1.0,0.8,1.0,0.6000000000000001,1.0,1.0,0.02040816326530612,0.6000000000000001,0.16666666666666666
0.02205693767632726,0.11538461538461542,1.0,0.5744680851063833,0.3333333333333333,0.26250000000000007,0.7272727272727271,0.0,0.6666666666666666,0.3333333333333333,0.4800000000000002,1.0,0.0,1.0,1.0,0.9387755102040816,0.2,0.16666666666666666
0.02231341369581944,0.6538461538461539,1.0,0.5531914893617023,0.6666666666666666,0.4125000000000001,0.4242424242424243,0.3333333333333333,0.3333333333333333,0.0,0.4800000000000002,1.0,0.0,1.0,1.0,0.8775510204081631,0.6000000000000001,0.5
0.022569889715311618,0.28846153846153855,1.0,0.4893617021276597,0.3333333333333333,0.3375,0.2424242424242422,0.3333333333333333,0.5833333333333333,0.0,0.40000000000000013,1.0,0.4,1.0,1.0,0.693877551020408,0.4,0.6666666666666666
0.022826365734803795,0.5576923076923077,1.0,0.8297872340425534,1.0,0.7875000000000001,0.9696969696969697,1.0,0.6666666666666666,0.0,0.44000000000000017,1.0,0.6000000000000001,1.0,1.0,0.28571428571428564,0.2,0.8333333333333333
0.023082841754295973,0.13461538461538464,1.0,0.6382978723404258,0.0,0.3500000000000001,0.39393939393939403,0.0,0.9166666666666666,0.6666666666666666,0.15999999999999992,1.0,0.2,1.0,1.0,0.5714285714285714,0.4,0.6666666666666666
0.02333931777378815,0.5000000000000001,1.0,0.7021276595744683,0.0,0.9875,0.39393939393939403,0.6666666666666666,0.3333333333333333,1.0,0.8399999999999999,1.0,0.8,1.0,1.0,0.346938775510204,0.4,0.3333333333333333
0.023595793793280327,0.826923076923077,1.0,0.8297872340425534,1.0,0.8375000000000001,0.4242424242424243,0.3333333333333333,0.5416666666666666,1.0,0.7600000000000002,1.0,0.0,1.0,1.0,0.24489795918367344,1.0,0.3333333333333333
0.023852269812772504,0.3653846153846154,1.0,0.8510638297872339,0.3333333333333333,0.525,0.15151515151515138,0.3333333333333333,0.7083333333333333,0.0,0.8,1.0,0.8,1.0,1.0,0.9183673469387754,0.4,1.0
0.02410874583226468,0.7692307692307693,1.0,0.7234042553191489,0.3333333333333333,0.7000000000000001,0.7272727272727271,0.6666666666666666,0.7916666666666666,0.3333333333333333,0.8399999999999999,1.0,0.4,1.0,1.0,0.5510204081632653,0.4,1.0
0.02436522185175686,0.3653846153846154,1.0,0.4468085106382982,0.6666666666666666,1.0,0.5454545454545454,0.0,0.6666666666666666,0.0,0.52,1.0,0.4,1.0,1.0,0.9591836734693877,0.8,0.6666666666666666
0.024621697871249036,0.2692307692307693,1.0,0.34042553191489366,0.0,0.6625000000000001,0.6969696969696968,0.6666666666666666,0.25,0.3333333333333333,0.44000000000000017,1.0,0.2,1.0,1.0,0.8571428571428571,1.0,0.3333333333333333
0.024878173890741213,0.05769230769230771,1.0,0.5531914893617023,0.6666666666666666,0.9000000000000001,0.4242424242424243,0.3333333333333333,0.8333333333333333,1.0,0.9199999999999999,1.0,1.0,1.0,1.0,0.7346938775510203,0.2,0.0
0.02513464991023339,0.03846153846153849,1.0,0.0,0.3333333333333333,0.5875,0.7272727272727271,1.0,0.8333333333333333,0.3333333333333333,0.040000000000000036,1.0,0.6000000000000001,1.0,1.0,0.38775510204081626,0.0,0.0
0.025391125929725568,0.15384615384615385,1.0,0.5744680851063833,0.3333333333333333,0.25,0.5454545454545454,1.0,0.375,0.6666666666666666,0.4800000000000002,1.0,0.2,1.0,1.0,0.6530612244897959,0.6000000000000001,0.8333333333333333
0.025647601949217745,0.8461538461538461,1.0,0.7872340425531914,0.0,0.9750000000000001,0.21212121212121193,0.3333333333333333,0.5,0.0,0.08000000000000007,1.0,0.2,1.0,1.0,0.6122448979591836,0.2,0.5
0.025904077968709922,0.17307692307692313,1.0,0.7872340425531914,1.0,0.8125,0.606060606060606,1.0,0.9583333333333333,0.3333333333333333,0.8399999999999999,1.0,0.2,1.0,1.0,1.0,0.4,0.16666666666666666
0.0261605539882021,0.6346153846153847,1.0,0.7446808510638299,0.3333333333333333,0.5875,0.36363636363636376,0.0,0.9166666666666666,1.0,0.9199999999999999,1.0,0.6000000000000001,1.0,1.0,0.693877551020408,0.4,0.8333333333333333
0.026417030007694277,0.6923076923076924,1.0,0.4255319148936172,0.6666666666666666,0.8625,0.5454545454545454,0.0,0.75,1.0,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,0.4285714285714285,1.0,0.16666666666666666
0.026673506027186458,0.7115384615384616,1.0,0.7872340425531914,0.0,0.050000000000000044,0.2424242424242422,0.0,0.6666666666666666,0.3333333333333333,0.7600000000000002,1.0,0.0,1.0,1.0,0.0,0.8,0.6666666666666666
0.026929982046678635,0.980769230769231,1.0,0.4042553191489362,0.0,0.9500000000000002,0.7272727272727271,0.3333333333333333,0.16666666666666666,0.0,0.44000000000000017,1.0,0.6000000000000001,1.0,1.0,0.061224489795918366,0.0,0.0
0.027186458066170812,0.8846153846153847,1.0,0.8297872340425534,1.0,0.1875,0.7575757575757578,0.0,0.9583333333333333,0.6666666666666666,0.4800000000000002,1.0,0.8,1.0,1.0,0.6122448979591836,0.4,0.6666666666666666
0.02744293408566299,0.1923076923076924,1.0,0.4468085106382982,0.6666666666666666,0.5875,0.6969696969696968,0.0,0.5416666666666666,1.0,0.2400000000000002,1.0,0.6000000000000001,1.0,1.0,0.9183673469387754,0.8,0.5
0.027699410105155167,1.0,1.0,0.7446808510638299,0.3333333333333333,0.7375,1.0,0.0,0.7083333333333333,0.3333333333333333,0.3600000000000001,1.0,0.6000000000000001,1.0,1.0,0.6326530612244897,0.0,0.16666666666666666
0.027955886124647344,0.7692307692307693,1.0,0.4893617021276597,0.3333333333333333,0.8125,0.7878787878787881,0.3333333333333333,0.9166666666666666,0.3333333333333333,0.040000000000000036,1.0,0.6000000000000001,1.0,1.0,0.8571428571428571,0.0,0.5
0.02821236214413952,0.730769230769231,1.0,0.4042553191489362,0.0,0.07500000000000001,0.7272727272727271,0.3333333333333333,0.041666666666666664,0.6666666666666666,0.6000000000000001,1.0,0.8,1.0,1.0,0.510204081632653,1.0,0.5
0.028468838163631698,0.15384615384615385,1.0,0.7872340425531914,0.0,0.6875,0.2727272727272725,0.0,0.7083333333333333,0.6666666666666666,1.0,1.0,0.4,1.0,1.0,0.16326530612244897,0.4,0.0
0.028725314183123875,0.3653846153846154,1.0,0.34042553191489366,0.0,0.5625,0.15151515151515138,0.3333333333333333,0.75,0.3333333333333333,0.72,1.0,0.4,1.0,1.0,0.5510204081632653,0.8,0.16666666666666666
0.028981790202616053,0.5000000000000001,1.0,0.6382978723404258,0.0,0.42500000000000004,0.1212121212121211,0.0,0.5,1.0,0.2400000000000002,1.0,0.6000000000000001,1.0,1.0,0.38775510204081626,0.8,0.8333333333333333
0.02923826622210823,1.0,1.0,0.7872340425531914,1.0,0.9375,0.2727272727272725,0.6666666666666666,0.08333333333333333,0.6666666666666666,0.4800000000000002,1.0,1.0,1.0,1.0,0.16326530612244897,0.2,1.0
0.029494742241600407,0.6730769230769232,1.0,0.7234042553191489,0.3333333333333333,0.925,0.2424242424242422,0.3333333333333333,0.29166666666666663,0.3333333333333333,0.52,1.0,0.8,1.0,1.0,0.9591836734693877,0.6000000000000001,0.3333333333333333
